cd_cvm;cnpj;empresa;ano;roe;roa;endividamento;liquidez_corrente;margem_operacional;caixa;crescimento_receita;crescimento_ativos;receita;ativo_total;lucro_liquido;patrimonio_liquido
013366;30.540.991/0001-66;HAGA S.A. INDUSTRIA E COMERCIO;2022;-9.83993739453;9.35682830086;195.090323502;1.71651673612;15.7354782913;3605;-32.3189460537;-1.78773451352;28178330;59270565;5545845;-56360572
013366;30.540.991/0001-66;HAGA S.A. INDUSTRIA E COMERCIO;2023;-4.61124509728;4.02663445615;187.322065325;2.13310423658;3.79655622541;22722;2.07933543258;4.09597917617;28764252;61698275;2484364;-53876208
013366;30.540.991/0001-66;HAGA S.A. INDUSTRIA E COMERCIO;2024;-4.99653621514;3.92238183631;178.502019548;2.42548085873;-2.66241245974;28104;2.66209946986;5.94200729275;29529985;65364391;2563841;-51312367
013366;30.540.991/0001-66;HAGA S.A. INDUSTRIA E COMERCIO;2025;-4.36117665897;3.05456551566;170.03994001;2.59913359653;-3.42390492187;17413;-3.57792257599;7.39797606314;28473425;70200033;2144306;-49168061
025216;30.545.324/0001-76;COMPANHIA SECURITIZADORA DE CRÉDITOS FINANCEIROS VERT-RECARG;2020;100;;;0;;0;;;0;0;-28630;-28630
025216;30.545.324/0001-76;COMPANHIA SECURITIZADORA DE CRÉDITOS FINANCEIROS VERT-RECARG;2021;0;0;99.9661269562;656.044444444;;11257000;;;0;29522000;0;10000
025755;30.723.886/0001-62;BANCO MODAL S.A.;2020;0.726188094463;0.614605773227;0.377915138645;123.579099099;62.2431235409;283701000;;;104087000;4405751000;27078000;3728786000
025755;30.723.886/0001-62;BANCO MODAL S.A.;2021;2.14928887394;1.63240920502;2.60197984493;12.1036357195;23.8519527784;507935000;757.428881609;57.586459153;892472000;6942867000;113336000;5273186000
025755;30.723.886/0001-62;BANCO MODAL S.A.;2022;0.870973648158;0.637298168122;5.61396323805;3.012498317;6.94275932445;62469000;53.3951765434;10.5210762355;1369009000;7673331330;48902000;5614636000
024562;30.788.149/0001-48;GUARDIAN COMPANHIA SECURITIZADORA;2020;;-212.902163533;610.195277769;0.129785534652;;0;;;0;30367;-64652;0
024562;30.788.149/0001-48;GUARDIAN COMPANHIA SECURITIZADORA;2021;;184.804767822;0.375509934794;248.16398243;;0;;498.959396714;0;181886;336134;0
024562;30.788.149/0001-48;GUARDIAN COMPANHIA SECURITIZADORA;2022;;-70.3844869797;2.34253282884;34.7252573238;;0;;-40.7145134865;0;107832;-75897;0
024562;30.788.149/0001-48;GUARDIAN COMPANHIA SECURITIZADORA;2023;;25.0138645962;0.113049784566;672.893081761;;0;;30.430669931;0;140646;35181;0
024597;31.001.230/0001-07;CELEO REDES TRANSMISSÃO DE ENERGIA S.A.;2020;20.332020332;6.31792833353;68.926214757;2.27827576591;77.0141535112;4110000;;;139612000;990198000;62560000;307692000
024597;31.001.230/0001-07;CELEO REDES TRANSMISSÃO DE ENERGIA S.A.;2021;15.9568166754;4.72457713375;70.3914807705;1.72519354021;72.3748158767;5045000;-9.06727215426;-3.25904516066;126953000;957927000;45258000;283628000
024597;31.001.230/0001-07;CELEO REDES TRANSMISSÃO DE ENERGIA S.A.;2022;18.5301833684;6.20857544748;66.4947975741;0.636921950624;74.6360306964;317000;21.7348152466;-8.78981383759;154546000;873727000;54246000;292744000
024597;31.001.230/0001-07;CELEO REDES TRANSMISSÃO DE ENERGIA S.A.;2023;13.3646253791;4.43694497118;66.8008279669;3.67559132217;69.1085725371;277000;-13.2808354794;-2.46289744966;134021000;852208000;37812000;282926000
024597;31.001.230/0001-07;CELEO REDES TRANSMISSÃO DE ENERGIA S.A.;2024;16.9594325169;4.96601039046;70.7182985899;0.490578490102;64.362749211;6913000;15.6080017311;-4.52671178867;154939000;813631000;40405000;238245000
024597;31.001.230/0001-07;CELEO REDES TRANSMISSÃO DE ENERGIA S.A.;2025;15.0440457541;2.42082901042;83.9083910671;2.15397457744;66.4606131484;263000;-15.0110688723;-2.97825427006;131681000;789399000;19110000;127027000
024643;31.468.139/0001-98;CASA DE PEDRA SECURITIZADORA DE CREDITO S/A;2020;93.5483870968;20.9710743802;77.5826446281;1.32920353982;5.77334283678;284;;;1403;968;203;217
024643;31.468.139/0001-98;CASA DE PEDRA SECURITIZADORA DE CREDITO S/A;2021;68.018018018;27.4545454545;59.6363636364;1.2966507177;-4.56890198968;3;-3.27868852459;13.6363636364;1357;1100;302;444
024643;31.468.139/0001-98;CASA DE PEDRA SECURITIZADORA DE CREDITO S/A;2022;48.275862069;21.4971209213;55.4702495202;1.54440599769;-29.7731568998;7;-22.0338983051;42.0909090909;1058;1563;336;696
024643;31.468.139/0001-98;CASA DE PEDRA SECURITIZADORA DE CREDITO S/A;2023;74.7875354108;46.1135371179;38.3406113537;1.88838268793;40.3213465953;2;23.5349716446;46.5131158029;1307;2290;1056;1412
024643;31.468.139/0001-98;CASA DE PEDRA SECURITIZADORA DE CREDITO S/A;2024;65.5348047538;52.8405201916;19.370294319;3.5371024735;15.1482479784;1;41.9280795715;27.5982532751;1855;2922;1544;2356
024643;31.468.139/0001-98;CASA DE PEDRA SECURITIZADORA DE CREDITO S/A;2025;5558.33333333;32.1523258617;99.4215473608;0.787878787879;-51.3513513514;1;15.6873315364;41.9917864476;2146;4149;1334;24
025461;31.553.627/0001-01;MOBLY S.A.;2020;215.226689478;-12.9781869999;106.030008189;0.825270543465;-3.59274089918;23524000;;;603105000;310182000;-40256000;-18704000
025461;31.553.627/0001-01;GRUPO TOKY S.A.;2021;-13.2344083068;-8.48905798472;35.8561577676;3.5809105487;-10.7574117226;271532000;19.6128369024;222.081552121;721391000;999039000;-84809000;640822000
025461;31.553.627/0001-01;GRUPO TOKY S.A. - EM RECUPERAÇÃO JUDICIAL;2022;-16.2148113254;-9.90517982756;38.9127654414;2.84871234538;-15.0872996065;236323000;-11.6901929744;-9.21475537992;637059000;906980000;-89838000;554049000
025461;31.553.627/0001-01;GRUPO TOKY S.A. - EM RECUPERAÇÃO JUDICIAL;2023;-18.076458462;-10.6591670464;41.0328794836;2.32746769034;-15.9603206235;152632000;-14.9303282741;-11.9279366689;541944000;798796000;-85145000;471027000
025461;31.553.627/0001-01;GRUPO TOKY S.A. - EM RECUPERAÇÃO JUDICIAL;2024;-84.7223871657;-8.07873269838;90.4644652156;1.15776364741;-14.5403644244;23036000;49.6828085559;154.260662297;811197000;2031024000;-164081000;193669000
025461;31.553.627/0001-01;GRUPO TOKY S.A. - EM RECUPERAÇÃO JUDICIAL;2025;-66.1198914252;-8.00777629734;87.8890056763;0.884175837785;0.426150617046;30718000;78.1353974435;-9.68634541;1445029000;1834292000;-146886000;222151000
025810;31.701.408/0001-14;ATHENA SAÚDE BRASIL SA;2020;0.817575121185;0.500553514993;38.7758382046;1.7112134115;5.04988755713;529124000;;;1359357000;2887004000;14451000;1767544000
025810;31.701.408/0001-14;ATHENA SAÚDE BRASIL SA;2021;-3.50475056014;-1.43712989899;58.994802217;1.85049077822;-0.8301874964;725380000;73.6697570984;48.9202301071;2360792000;4299333000;-61787000;1762950000
025810;31.701.408/0001-14;ATHENA SAÚDE BRASIL SA;2022;-1.86378862636;-0.764519837702;58.980335705;1.78492218758;-0.125052462077;628261000;-70.3275002626;-1.21162980397;700506000;4247241000;-32471000;1742204000
026409;31.748.174/0001-60;VERO S.A.;2020;4.01864864865;2.52601142812;37.1427649199;1.55463545785;22.9277597134;173559000;;;211281000;1177271000;29738000;740000000
026409;31.748.174/0001-60;VERO S.A.;2021;6.75074174284;2.57167514236;61.9052951464;1.6788033426;25.4541910609;377734000;99.1153960839;70.672173187;420693000;2009274000;51672000;765427000
026409;31.748.174/0001-60;VERO S.A.;2022;5.99788248395;2.15048643567;64.1459058022;0.673246169699;27.8353155864;161077000;63.345004552;13.9318480207;687181000;2289203000;49229000;820773000
026409;31.748.174/0001-60;VERO S.A.;2023;0.138858843222;0.0664047605133;52.1782272035;0.541622962542;24.7193363515;326672000;33.4600345469;186.289464062;917112000;6553747000;4352000;3134118000
026409;31.748.174/0001-60;VERO S.A.;2024;-0.758536178596;-0.317682531376;58.1190007359;1.25556697817;21.3129688078;917486000;81.0969652562;11.8485959254;1660862000;7330274000;-23287000;3069992000
026409;31.748.174/0001-60;VERO S.A.;2025;1.26119729611;0.535296532207;57.5564795567;1.1342519139;25.1280835326;680022000;4.11129883157;-0.86063631455;1729145000;7267187000;38901000;3084450000
024732;31.907.982/0001-23;FILADÉLFIA SECURITIZADORA S/A;2020;-5102.34869015;-5102.34869015;0;;;1107;;;0;1107;-56483;1107
024732;31.907.982/0001-23;FILADÉLFIA SECURITIZADORA S/A;2021;341.479624777;-6133.35607094;1896.11186903;0.149974424552;;1431;;32.4299909666;0;1466;-89915;-26331
025356;32.161.500/0001-00;CONCESSIONÁRIA DAS RODOVIAS INTEGRADAS DO SUL S.A.;2020;13.5497482642;12.622043957;6.84665345111;7.49747531671;33.3194021206;170870000;;;607748000;1295947000;163575000;1207218000
025356;32.161.500/0001-00;CONCESSIONÁRIA DAS RODOVIAS INTEGRADAS DO SUL S.A.;2021;14.2133703455;13.223236559;6.96621394062;5.21231081876;32.5050949824;220486000;10.6099896668;3.56071660338;672230000;1342092000;177468000;1248599000
025356;32.161.500/0001-00;CONCESSIONÁRIA DAS RODOVIAS INTEGRADAS DO SUL S.A.;2022;14.5684701828;11.5984564177;20.386586428;1.72001012622;25.8537507509;201608000;28.2677059935;20.7938054917;862254000;1621164000;188030000;1290664000
025356;32.161.500/0001-00;CONCESSIONÁRIA DAS RODOVIAS INTEGRADAS DO SUL S.A.;2023;13.8494453175;6.50552062094;53.0268507382;2.92000228117;24.0244222205;447400000;16.3254679016;69.9584989551;1003021000;2755306000;179247000;1294254000
025356;32.161.500/0001-00;CONCESSIONÁRIA DAS RODOVIAS INTEGRADAS DO SUL S.A.;2024;10.1123871842;4.37200185014;56.7658776262;1.00259777852;15.7897622899;281894000;19.9983848793;16.0523368366;1203609000;3197597000;139799000;1382453000
025356;32.161.500/0001-00;CONCESSIONÁRIA DAS RODOVIAS INTEGRADAS DO SUL S.A.;2025;10.3003895715;4.30948708021;58.1619020299;0.443575913688;14.6785424462;140577000;22.0389678043;24.7184057278;1468872000;3987992000;171862000;1668500000
024724;32.372.085/0001-25;COBUCCIO SECURITIZADORA DE CRÉDITOS S.A.;2020;11.5915180524;0.0461596914033;99.6017804467;1.81326533787;0.41295520234;789204;;;45861391;94751500;43737;377319
024724;32.372.085/0001-25;COBUCCIO SECURITIZADORA DE CRÉDITOS S.A.;2021;36.0941329574;0.197940444967;99.451599391;1.00550228606;0.393412568372;52293;-41.9879152815;-55.6356617046;26605149;42035876;83206;230525
021202;32.681.371/0001-72;VIX LOGÍSTICA S.A.;2020;10.6883777919;2.81022794715;73.7076289605;1.23207121444;11.3477696483;133098000;;;1694800000;2657151000;74672000;698628000
021202;32.681.371/0001-72;VIX LOGÍSTICA S.A.;2021;18.872929687;4.3603445331;76.8963027712;1.9239874386;15.2200110161;183882000;23.1915270238;31.1011304965;2087850000;3483555000;151895000;804830000
021202;32.681.371/0001-72;VIX LOGÍSTICA S.A.;2022;10.301211414;2.275794269;77.9075083741;1.79940083547;13.875105388;59362000;25.4918217305;11.5724310367;2620081000;3886687000;88453000;858666000
021202;32.681.371/0001-72;VIX LOGÍSTICA S.A.;2023;13.3172553623;2.42198080131;81.8132134932;1.74699196245;17.9764661364;341245000;31.9285930473;32.5715705947;3456636000;5152642000;124796000;937100000
021202;32.681.371/0001-72;VIX LOGÍSTICA S.A.;2024;11.9193525191;2.3028013609;80.6801472042;1.68706306023;14.4147136475;9306000;12.0965586194;0.583952853701;3874770000;5182731000;119348000;1001296000
021202;32.681.371/0001-72;VIX LOGÍSTICA S.A.;2025;12.8406086776;3.27951149064;74.4598439764;1.94571903355;16.7825243328;27969000;4.35744573226;0.162231070839;4043611000;5191139000;170244000;1325825000
025020;32.770.457/0001-71;CIA. SECURITIZADORA DE CREDITOS FINANCEIROS VERT-GYRA;2020;0;0;99.9962674032;6654;57.0266479663;8168000;;;3565000;26791000;0;1000
025020;32.770.457/0001-71;CIA. SECURITIZADORA DE CREDITOS FINANCEIROS VERT-GYRA;2021;0;0;99.9991183757;475.580110497;82.4131293689;27696000;453.772791024;323.377253555;19742000;113427000;0;1000
024783;32.785.497/0001-97;NATURA &CO HOLDING S.A.;2020;-2.42332268161;-1.08946845031;55.042369777;1.15936262229;2.13855540792;5821672000;;;36921980000;60917597000;-663678000;27387108000
024783;32.785.497/0001-97;NATURA &CO HOLDING S.A.;2021;3.98799302335;1.88464426489;52.7420370633;1.2742831705;2.78411232235;4007257000;8.78259237452;-0.770068129903;40164687000;60448490000;1139239000;28566725000
024783;32.785.497/0001-97;NATURA &CO HOLDING S.A.;2022;-12.7895953968;-5.22740351673;59.1276865722;1.20870344496;-1.25938307531;4195713000;-9.49855279589;-9.53390233569;36349623000;54685390000;-2858626000;22351184000
024783;32.785.497/0001-97;NATURA &CO HOLDING S.A.;2023;12.8652689295;6.95840399616;45.9132643531;1.5352401724;-0.579146485261;3750944000;-26.444142213;-21.8310137315;26737277000;42747015000;2974510000;23120465000
024783;32.785.497/0001-97;NATURA &CO HOLDING S.A.;2024;-56.9800620703;-24.0475541401;57.7965462543;1.57580685234;3.76952423523;2641683000;-9.90180488462;-13.1321263017;24089804000;37133423000;-8929680000;15671587000
026131;32.803.503/0001-91;ENTALPIA PARTICIPAÇÕES S.A.;2020;-30.0476425168;-0.720994175676;97.6004966936;1.14065666155;6.83195499423;19070000;;;533976000;507355000;-3658000;12174000
009512;33.000.167/0001-01;PETROLEO BRASILEIRO S.A. PETROBRAS;2020;2.00739193315;0.632558214902;68.4885545042;1.04428889036;18.238388056;60856000000;;;272069000000;987419000000;6246000000;311150000000
009512;33.000.167/0001-01;PETROLEO BRASILEIRO S.A. PETROBRAS;2021;27.5331702521;11.0246045279;59.9588262924;1.2470777464;46.575194182;58410000000;66.3798521699;-1.46523411034;452668000000;972951000000;107264000000;389581000000
009512;33.000.167/0001-01;PETROLEO BRASILEIRO S.A. PETROBRAS;2022;51.8695884847;19.351209009;62.692572711;0.995852953931;45.8872899435;41723000000;41.6614384052;0.386247611647;641256000000;976709000000;189005000000;364385000000
009512;33.000.167/0001-01;PETROLEO BRASILEIRO S.A. PETROBRAS;2023;32.7368310927;11.9104985498;63.6174359209;0.958219462203;36.9812927495;61613000000;-20.1576281547;7.59479025994;511994000000;1.050888e+12;125166000000;382340000000
009512;33.000.167/0001-01;PETROLEO BRASILEIRO S.A. PETROBRAS;2024;10.0700925679;3.29028260211;67.326193082;0.69407827194;27.9529123177;20254000000;-4.13383750591;7.0330044686;490829000000;1.124797e+12;37009000000;367514000000
009512;33.000.167/0001-01;PETROLEO BRASILEIRO S.A. PETROBRAS;2025;26.4866961855;9.04086925745;65.8663761077;0.705890062913;29.2690770155;35608000000;1.36911225702;8.76531498573;497549000000;1.223389e+12;110605000000;417587000000
008087;33.014.556/0001-96;LOJAS AMERICANAS S.A.;2020;1.98435771959;0.660097585257;66.7349501182;2.61149170719;6.74403839445;14009152000;;;21291412000;47709461000;314929000;15870576000
007811;33.035.536/0001-00;JOAO FORTES ENGENHARIA S.A. - EM RECUPERAÇÃO JUDICIAL;2020;37.4329103391;-13.351031301;135.666559667;0.92613031744;-508.797957494;9736000;;;28984000;1280373000;-170943000;-456665000
007811;33.035.536/0001-00;JOAO FORTES ENGENHARIA S.A. - EM RECUPERAÇÃO JUDICIAL;2021;29.6247522187;-16.1125281308;154.388735514;0.860655779679;-4728.29210836;20063000;-85.3539884074;-6.33128002543;4245000;1199309000;-193239000;-652289000
007811;33.035.536/0001-00;JOAO FORTES ENGENHARIA S.A. - EM RECUPERAÇÃO JUDICIAL;2022;16.2130827043;-11.1300922625;168.648834189;0.838878316676;-1440.57905108;7739000;55.406360424;-5.50491991639;6597000;1133288000;-126136000;-777989000
007811;33.035.536/0001-00;JOAO FORTES ENGENHARIA S.A. - EM RECUPERAÇÃO JUDICIAL;2023;6.33828940134;-4.96227869775;178.290503692;0.767382052865;-99.7604405034;20845000;1171.85084129;-6.72318069193;83904000;1057095000;-52456000;-827605000
007811;33.035.536/0001-00;JOAO FORTES ENGENHARIA S.A. - EM RECUPERAÇÃO JUDICIAL;2024;235.205332998;-26.1579009334;111.121304351;1.82889534273;-101.764240885;8363000;99.0179252479;-18.8467450891;166984000;857867000;-224400000;-95406000
007811;33.035.536/0001-00;JOAO FORTES ENGENHARIA S.A. - EM RECUPERAÇÃO JUDICIAL;2025;80.2700966015;-30.1150428414;137.517137909;1.01917471562;-109.725389341;3335000;4.78548843003;-13.4474225026;174975000;742506000;-223606000;-278567000
008540;33.040.601/0001-87;MERCANTIL FINANCEIRA S.A. - CRÉDITO, FINANCIAMENTO E INVESTI;2020;;0;17.8886748602;4.63326125418;22.2229978534;2139000;;;57301000;301621000;0;0
008540;33.040.601/0001-87;MERCANTIL FINANCEIRA S.A. - SOC. CRÉDITO, FINANC E INVESTIME;2021;;0;14.2345858141;4.47000699138;16.8415833402;1348000;-15.5267796374;-0.602080093893;48404000;299805000;0;0
008540;33.040.601/0001-87;MERCANTIL FINANCEIRA S.A. - SOC. CRÉDITO, FINANC E INVESTIME;2022;-32.9832881662;-2.00616065082;5.0590138151;;-16.8866512451;1188000;6.27840674324;-2.86919831224;51443000;291203000;-5842000;17712000
008540;33.040.601/0001-87;MERCANTIL FINANCEIRA S.A. - SOC. CRÉDITO, FINANC E INVESTIME;2023;16.086476434;1.00467128593;0;;4.74200365683;6318000;-18.1365783489;-5.38799394237;42113000;275513000;2768000;17207000
008540;33.040.601/0001-87;MERCANTIL FINANCEIRA S.A. - SOC. CRÉDITO, FINANC E INVESTIME;2024;143.819388806;2.98449501931;26.8268467981;;46.067533435;1837000;104.005888918;205.630587304;85913000;842052000;25131000;17474000
008540;33.040.601/0001-87;MERCANTIL FINANCEIRA S.A. - SOC. CRÉDITO, FINANC E INVESTIME;2025;416.872100729;4.88136845307;1.38853538771;;2.81183586726;982000;35.2798761538;-23.4788350363;116223000;644348000;31453000;7545000
006505;33.041.260/0652-90;GRUPO CASAS BAHIA S.A.;2020;16.7921057033;3.03727008712;81.9125121007;1.04060117857;5.60188228781;2984000000;;;28901000000;33056000000;1004000000;5979000000
006505;33.041.260/0652-90;GRUPO CASAS BAHIA S.A.;2021;-5.26875997871;-0.840407470289;84.0492359932;0.988595598865;-1.110068287;1781000000;6.91325559669;6.90948693127;30899000000;35340000000;-297000000;5637000000
006505;33.041.260/0652-90;GRUPO CASAS BAHIA S.A.;2022;-6.47236941711;-0.961376286052;85.1464552763;0.866987341772;3.75752475888;2019000000;-0.00323635069096;0.662139219015;30898000000;35574000000;-342000000;5284000000
006505;33.041.260/0652-90;GRUPO CASAS BAHIA S.A.;2023;-75.9988419224;-8.20415051881;89.2049006126;0.709012693186;-4.02468194266;2573000000;-6.63797009515;-10.0579074605;28847000000;31996000000;-2625000000;3454000000
006505;33.041.260/0652-90;GRUPO CASAS BAHIA S.A.;2024;-42.1881308034;-3.08359644722;92.6908436366;0.734087841346;1.87458648827;2131000000;-5.68863313343;5.91636454557;27206000000;33889000000;-1045000000;2477000000
006505;33.041.260/0652-90;GRUPO CASAS BAHIA S.A.;2025;-107.714491709;-8.88281110649;91.7533741602;0.660021996151;4.59978764942;1225000000;7.31823862383;-0.740653309333;29197000000;33638000000;-2988000000;2774000000
004030;33.042.730/0001-04;CIA SIDERURGICA NACIONAL;2020;38.1515006215;6.81344695083;82.1410774417;1.58812147147;19.0075611977;9944586000;;;30064020000;63002149000;4292618000;11251505000
004030;33.042.730/0001-04;CIA SIDERURGICA NACIONAL;2021;58.1646048588;17.1274560762;70.5534729965;1.42502245981;42.8701479392;16646480000;59.3667081116;25.9942783856;47912039000;79379103000;13595621000;23374389000
004030;33.042.730/0001-04;CIA SIDERURGICA NACIONAL;2022;9.93625608749;2.53964533903;74.4406211287;1.3620555246;17.2251957301;11991356000;-7.40924217398;7.52749246864;44362120000;85354359000;2167698000;21816044000
004030;33.042.730/0001-04;CIA SIDERURGICA NACIONAL;2023;2.04547784442;0.439910665082;78.4935013458;1.32220345417;11.4150154221;16046218000;2.42510953038;7.2349685152;45437950000;91529720000;402649000;19684838000
004030;33.042.730/0001-04;CIA SIDERURGICA NACIONAL;2024;-9.94973451263;-1.48031039475;85.1221116215;1.58404764204;9.77402211069;23310197000;-3.85248454211;13.5223116601;43687460000;103906654000;-1538141000;15459116000
004030;33.042.730/0001-04;CIA SIDERURGICA NACIONAL;2025;-9.57481245651;-1.49810636042;84.3536741088;1.08036610151;10.7519974242;14421022000;2.54188730588;-3.20603625635;44797946000;100575369000;-1506726000;15736350000
003050;33.050.071/0001-58;AMPLA ENERGIA E SERVICOS S.A.;2020;1.36231686314;0.420350085532;69.1444702106;1.08342480314;5.04056991965;566686000;;;6224316000;11638870000;48924000;3591235000
003050;33.050.071/0001-58;AMPLA ENERGIA E SERVICOS S.A.;2021;2.24623838158;0.513924208349;77.12067372;0.68740741986;6.18101253468;240971000;36.1333357754;39.433321276;8473369000;16228463000;83402000;3712963000
003050;33.050.071/0001-58;AMPLA ENERGIA E SERVICOS S.A.;2022;-1.76483173476;-0.545496402789;69.0907415113;0.70646253374;9.92272965752;68143000;-8.74089160994;4.36180555115;7732721000;16936317000;-92387000;5234890000
003050;33.050.071/0001-58;AMPLA ENERGIA E SERVICOS S.A.;2023;-3.58890295232;-1.08558870642;69.7515168049;0.396466920776;8.60221935825;65262000;0.824638571597;4.25340409016;7796488000;17656687000;-191679000;5340880000
003050;33.050.071/0001-58;AMPLA ENERGIA E SERVICOS S.A.;2024;7.93823567387;3.41369249541;56.9968361277;0.659703982403;11.1432552425;421090000;12.1213808063;11.1835023184;8741530000;19631323000;670153000;8442090000
003050;33.050.071/0001-58;AMPLA ENERGIA E SERVICOS S.A.;2025;-0.091399336591;-0.042118951584;53.9176615991;0.680549138708;8.74839060471;316498000;11.6761825447;9.25792927965;9762207000;21448777000;-9034000;9884098000
003824;33.050.196/0001-88;CIA PAULISTA DE FORCA E LUZ;2020;115.808342994;7.80532230746;93.2601381682;1.39668502243;11.9798164161;938375000;;;11447521000;12452644000;971969000;839291000
003824;33.050.196/0001-88;CIA PAULISTA DE FORCA E LUZ;2021;84.6368293667;7.19227988105;91.5021865364;1.11732612855;14.1123596538;222610000;33.0553138972;46.572519057;15231535000;18252154000;1312746000;1551034000
003824;33.050.196/0001-88;CIA PAULISTA DE FORCA E LUZ;2022;59.2485919581;3.53621298538;94.0315662052;1.07022783406;17.1890714766;1251307000;-2.18708751285;9.57539586835;14898408000;19999870000;707238000;1193679000
003824;33.050.196/0001-88;CIA PAULISTA DE FORCA E LUZ;2023;69.2824434193;7.35092892134;89.389910981;1.08082877192;20.5970529766;1485637000;-0.480474155359;5.05182783688;14826825000;21010229000;1544447000;2229204000
003824;33.050.196/0001-88;CIA PAULISTA DE FORCA E LUZ;2024;46.5584697633;6.73204450287;85.5406663125;0.88858364091;19.1809001898;392633000;4.59058497015;0.565181845472;15507463000;21128975000;1422412000;3055109000
003824;33.050.196/0001-88;CIA PAULISTA DE FORCA E LUZ;2025;48.5557007959;8.12190867954;83.273006987;0.819407661812;21.333968964;284418000;5.69795330158;8.64034814751;16391071000;22954592000;1864351000;3839613000
008893;33.102.476/0001-92;MONTEIRO ARANHA S.A.;2020;-0.960526423984;-0.566187260453;41.0544836336;4.2749547088;-27.3334804111;199646000;;;108786000;1650514000;-9345000;972904000
008893;33.102.476/0001-92;MONTEIRO ARANHA S.A.;2021;64.0572567455;27.42296055;57.1899236039;3.69436149582;34485.4915254;225382000;-98.6441270016;30.6577829694;1475000;2156525000;591383000;923210000
008893;33.102.476/0001-92;MONTEIRO ARANHA S.A.;2022;22.6419296665;10.2202540548;54.8613823763;2.93607507029;;148849000;-100;4.70261184081;0;2257938000;230767000;1019202000
008893;33.102.476/0001-92;MONTEIRO ARANHA S.A.;2023;58.0125742828;30.0598508329;48.1839046025;4.86199921254;;432981000;;29.5032458819;0;2924103000;878981000;1515156000
008893;33.102.476/0001-92;MONTEIRO ARANHA S.A.;2024;5.3689578714;2.89382573227;46.1007927127;11.1556678578;;805135000;;-14.1534686022;0;2510241000;72642000;1353000000
011207;33.111.246/0001-90;TECNOSOLO ENGENHARIA S.A. - EMPRESA FALIDA;2020;-1260.71428571;-0.300497139744;99.9761645328;0.288053440369;;7000;;;0;234944000;-706000;56000
011207;33.111.246/0001-90;TECNOSOLO ENGENHARIA S.A. - EMPRESA FALIDA;2021;109.688581315;-0.268384780805;100.24467887;0.285417888878;;7000;;0.546513211659;0;236228000;-634000;-578000
020028;33.113.309/0001-47;VALID SOLUÇÕES S.A.;2020;-18.1232114867;-7.02822316993;61.2197696028;1.1961115939;-5.63991703547;486536000;;;1939142000;2869132000;-201649000;1112656000
020028;33.113.309/0001-47;VALID SOLUÇÕES S.A.;2021;4.43290068472;1.86962740773;57.823837241;1.55293524115;6.17774969165;390039000;13.3491513257;7.96934403855;2198001000;3097783000;57917000;1306526000
020028;33.113.309/0001-47;VALID SOLUÇÕES S.A.;2022;2.86821065865;1.37056662828;52.2152731653;1.86797082379;16.1032798652;365161000;-14.4933510039;-14.0239648807;1879437000;2663351000;36503000;1272675000
020028;33.113.309/0001-47;VALID SOLUÇÕES S.A.;2023;15.8210699716;8.27383912641;47.70366896;2.2995355335;17.3690207536;422029000;20.0098752978;-4.42018344559;2255510000;2545626000;210621000;1331269000
020028;33.113.309/0001-47;VALID SOLUÇÕES S.A.;2024;20.8358281694;12.8963476048;38.104943562;2.87848601146;22.0236406576;569472000;-3.73157290369;15.6434213038;2171344000;2943849000;379649000;1822097000
020028;33.113.309/0001-47;VALID SOLUÇÕES S.A.;2025;15.6143841515;8.53751994525;45.3227238268;2.42301676113;14.4409164714;699196000;-5.00984643612;6.91329616431;2062563000;3147366000;268707000;1720894000
026247;33.130.691/0001-05;WILSON SONS S.A.;2020;6.49837220759;2.39441460439;63.1536248171;1.07016832044;21.6776464899;303123000;;;1815603000;5068504000;121361000;1867560000
026247;33.130.691/0001-05;WILSON SONS S.A.;2021;9.50033032222;3.90883444905;58.8558048355;1.18501356575;24.6654182535;373695000;17.7964015261;12.9414714874;2138715000;5724443000;223759000;2355276000
026247;33.130.691/0001-05;WILSON SONS S.A.;2022;14.4307544522;5.91348542968;59.0216474871;1.0827827849;26.6836627797;261395000;6.22696338689;0.116360666007;2271892000;5731104000;338908000;2348512000
026247;33.130.691/0001-05;WILSON SONS S.A.;2023;17.2006698796;7.02078774238;59.1830562906;1.07886533915;27.5580075989;233350000;6.8352720992;0.623893755898;2427182000;5766860000;404879000;2353856000
026247;33.130.691/0001-05;WILSON SONS S.A.;2024;17.1481796563;7.28669238968;57.5074874667;1.20905081657;32.1239142211;492387000;20.5469964757;16.2771248132;2925895000;6705539000;488612000;2849352000
006700;33.200.049/0001-47;HOTEIS OTHON S.A. - EM RECUPERAÇÃO JUDICIAL;2020;19.1140983689;-19.649498015;202.80107194;0.0342433622645;-190.018530298;1706000;;;36157000;461966000;-90774000;-474906000
006700;33.200.049/0001-47;HOTEIS OTHON S.A. - EM RECUPERAÇÃO JUDICIAL;2021;7.88659915958;-8.77051592304;211.207831735;0.0428728637233;-63.5995056696;7082000;27.5631274719;-1.42607897551;46123000;455378000;-39939000;-506416000
006700;33.200.049/0001-47;HOTEIS OTHON S.A. - EM RECUPERAÇÃO JUDICIAL;2022;-63.0616951575;39.6931268773;162.943323642;0.117669583596;225.296946405;9864000;117.763371854;9.37199425532;100439000;498056000;197694000;-313493000
